STT,Create_at 
80483,2022-12-14 21:33:42.007230
80484,2022-12-14 21:33:42.007230
80485,2022-12-14 21:33:42.007230
80486,2022-12-14 21:33:42.007230
80487,2022-12-14 21:33:42.007230
80488,2022-12-14 21:33:42.007230
80489,2022-12-14 21:33:42.007230
80490,2022-12-14 21:33:42.007230
80491,2022-12-14 21:33:42.007230
80492,2022-12-14 21:33:42.007230
80493,2022-12-14 21:33:42.007230
80494,2022-12-14 21:33:42.007230
80495,2022-12-14 21:33:42.007230
80496,2022-12-14 21:33:42.007230
80497,2022-12-14 21:33:42.007230
80498,2022-12-14 21:33:42.007230
80499,2022-12-14 21:33:42.007230
80500,2022-12-14 21:33:42.008228
80501,2022-12-14 21:33:42.008228
80502,2022-12-14 21:33:42.008228
80503,2022-12-14 21:33:42.008228
80504,2022-12-14 21:33:42.008228
80505,2022-12-14 21:33:42.008228
80506,2022-12-14 21:33:42.008228
80507,2022-12-14 21:33:42.008228
80508,2022-12-14 21:33:42.008228
80509,2022-12-14 21:33:42.008228
80510,2022-12-14 21:33:42.008228
80511,2022-12-14 21:33:42.008228
80512,2022-12-14 21:33:42.008228
80513,2022-12-14 21:33:42.008228
80514,2022-12-14 21:33:42.008228
80515,2022-12-14 21:33:42.008228
80516,2022-12-14 21:33:42.008228
80517,2022-12-14 21:33:42.008228
80518,2022-12-14 21:33:42.008228
80519,2022-12-14 21:33:42.008228
80520,2022-12-14 21:33:42.008228
80521,2022-12-14 21:33:42.008228
80522,2022-12-14 21:33:42.008228
80523,2022-12-14 21:33:42.008228
80524,2022-12-14 21:33:42.008228
80525,2022-12-14 21:33:42.008228
80526,2022-12-14 21:33:42.008228
80527,2022-12-14 21:33:42.008228
80528,2022-12-14 21:33:42.008228
80529,2022-12-14 21:33:42.008228
80530,2022-12-14 21:33:42.008228
80531,2022-12-14 21:33:42.008228
80532,2022-12-14 21:33:42.008228
80533,2022-12-14 21:33:42.008228
80534,2022-12-14 21:33:42.008228
80535,2022-12-14 21:33:42.008228
80536,2022-12-14 21:33:42.008228
80537,2022-12-14 21:33:42.008228
80538,2022-12-14 21:33:42.008228
80539,2022-12-14 21:33:42.008228
80540,2022-12-14 21:33:42.008228
80541,2022-12-14 21:33:42.008228
80542,2022-12-14 21:33:42.008228
80543,2022-12-14 21:33:42.008228
80544,2022-12-14 21:33:42.008228
80545,2022-12-14 21:33:42.008228
80546,2022-12-14 21:33:42.008228
80547,2022-12-14 21:33:42.008228
80548,2022-12-14 21:33:42.008228
80549,2022-12-14 21:33:42.011228
80550,2022-12-14 21:33:42.011228
80551,2022-12-14 21:33:42.011228
80552,2022-12-14 21:33:42.011228
80553,2022-12-14 21:33:42.011228
80554,2022-12-14 21:33:42.011228
80555,2022-12-14 21:33:42.011228
80556,2022-12-14 21:33:42.011228
80557,2022-12-14 21:33:42.011228
80558,2022-12-14 21:33:42.011228
80559,2022-12-14 21:33:42.011228
80560,2022-12-14 21:33:42.011228
80561,2022-12-14 21:33:42.011228
80562,2022-12-14 21:33:42.011228
80563,2022-12-14 21:33:42.011228
80564,2022-12-14 21:33:42.011228
80565,2022-12-14 21:33:42.011228
80566,2022-12-14 21:33:42.011228
80567,2022-12-14 21:33:42.011228
80568,2022-12-14 21:33:42.011228
80569,2022-12-14 21:33:42.011228
80570,2022-12-14 21:33:42.011228
80571,2022-12-14 21:33:42.011228
80572,2022-12-14 21:33:42.011228
80573,2022-12-14 21:33:42.011228
80574,2022-12-14 21:33:42.011228
80575,2022-12-14 21:33:42.011228
80576,2022-12-14 21:33:42.011228
80577,2022-12-14 21:33:42.011228
80578,2022-12-14 21:33:42.011228
80579,2022-12-14 21:33:42.011228
80580,2022-12-14 21:33:42.011228
80581,2022-12-14 21:33:42.011228
80582,2022-12-14 21:33:42.011228
80583,2022-12-14 21:33:42.011228
80584,2022-12-14 21:33:42.011228
80585,2022-12-14 21:33:42.011228
80586,2022-12-14 21:33:42.011228
80587,2022-12-14 21:33:42.011228
80588,2022-12-14 21:33:42.011228
80589,2022-12-14 21:33:42.011228
80590,2022-12-14 21:33:42.011228
80591,2022-12-14 21:33:42.011228
80592,2022-12-14 21:33:42.011228
80593,2022-12-14 21:33:42.011228
80594,2022-12-14 21:33:42.011228
80595,2022-12-14 21:33:42.011228
80596,2022-12-14 21:33:42.011228
80597,2022-12-14 21:33:42.011228
80598,2022-12-14 21:33:42.011228
80599,2022-12-14 21:33:42.011228
80600,2022-12-14 21:33:42.011228
80601,2022-12-14 21:33:42.011228
80602,2022-12-14 21:33:42.011228
80603,2022-12-14 21:33:42.011228
80604,2022-12-14 21:33:42.011228
80605,2022-12-14 21:33:42.011228
80606,2022-12-14 21:33:42.011228
80607,2022-12-14 21:33:42.011228
80608,2022-12-14 21:33:42.011228
80609,2022-12-14 21:33:42.011228
80610,2022-12-14 21:33:42.011228
80611,2022-12-14 21:33:42.011228
80612,2022-12-14 21:33:42.012228
80613,2022-12-14 21:33:42.012228
80614,2022-12-14 21:33:42.012228
80615,2022-12-14 21:33:42.012228
80616,2022-12-14 21:33:42.012228
80617,2022-12-14 21:33:42.012228
80618,2022-12-14 21:33:42.012228
80619,2022-12-14 21:33:42.012228
80620,2022-12-14 21:33:42.012228
80621,2022-12-14 21:33:42.012228
80622,2022-12-14 21:33:42.012228
80623,2022-12-14 21:33:42.012228
80624,2022-12-14 21:33:42.012228
80625,2022-12-14 21:33:42.012228
80626,2022-12-14 21:33:42.012228
80627,2022-12-14 21:33:42.012228
80628,2022-12-14 21:33:42.012228
80629,2022-12-14 21:33:42.012228
80630,2022-12-14 21:33:42.012228
80631,2022-12-14 21:33:42.012228
80632,2022-12-14 21:33:42.012228
80633,2022-12-14 21:33:42.012228
80634,2022-12-14 21:33:42.012228
80635,2022-12-14 21:33:42.012228
80636,2022-12-14 21:33:42.012228
80637,2022-12-14 21:33:42.012228
80638,2022-12-14 21:33:42.012228
80639,2022-12-14 21:33:42.012228
80640,2022-12-14 21:33:42.012228
80641,2022-12-14 21:33:42.012228
80642,2022-12-14 21:33:42.012228
80643,2022-12-14 21:33:42.012228
80644,2022-12-14 21:33:42.012228
80645,2022-12-14 21:33:42.012228
80646,2022-12-14 21:33:42.012228
80647,2022-12-14 21:33:42.012228
80648,2022-12-14 21:33:42.012228
80649,2022-12-14 21:33:42.012228
80650,2022-12-14 21:33:42.012228
80651,2022-12-14 21:33:42.012228
80652,2022-12-14 21:33:42.012228
80653,2022-12-14 21:33:42.012228
80654,2022-12-14 21:33:42.012228
80655,2022-12-14 21:33:42.012228
80656,2022-12-14 21:33:42.012228
80657,2022-12-14 21:33:42.012228
80658,2022-12-14 21:33:42.012228
80659,2022-12-14 21:33:42.012228
80660,2022-12-14 21:33:42.012228
80661,2022-12-14 21:33:42.012228
80662,2022-12-14 21:33:42.012228
80663,2022-12-14 21:33:42.012228
80664,2022-12-14 21:33:42.012228
80665,2022-12-14 21:33:42.012228
80666,2022-12-14 21:33:42.012228
80667,2022-12-14 21:33:42.012228
80668,2022-12-14 21:33:42.012228
80669,2022-12-14 21:33:42.012228
80670,2022-12-14 21:33:42.012228
80671,2022-12-14 21:33:42.012228
80672,2022-12-14 21:33:42.012228
80673,2022-12-14 21:33:42.012228
80674,2022-12-14 21:33:42.012228
80675,2022-12-14 21:33:42.012228
80676,2022-12-14 21:33:42.012228
80677,2022-12-14 21:33:42.012228
80678,2022-12-14 21:33:42.012228
80679,2022-12-14 21:33:42.012228
80680,2022-12-14 21:33:42.012228
80681,2022-12-14 21:33:42.012228
80682,2022-12-14 21:33:42.012228
80683,2022-12-14 21:33:42.012228
80684,2022-12-14 21:33:42.012228
80685,2022-12-14 21:33:42.012228
80686,2022-12-14 21:33:42.012228
80687,2022-12-14 21:33:42.012228
80688,2022-12-14 21:33:42.012228
80689,2022-12-14 21:33:42.012228
80690,2022-12-14 21:33:42.012228
80691,2022-12-14 21:33:42.012228
80692,2022-12-14 21:33:42.012228
80693,2022-12-14 21:33:42.012228
80694,2022-12-14 21:33:42.012228
80695,2022-12-14 21:33:42.012228
80696,2022-12-14 21:33:42.012228
80697,2022-12-14 21:33:42.012228
80698,2022-12-14 21:33:42.012228
80699,2022-12-14 21:33:42.012228
80700,2022-12-14 21:33:42.012228
80701,2022-12-14 21:33:42.012228
80702,2022-12-14 21:33:42.012228
80703,2022-12-14 21:33:42.012228
80704,2022-12-14 21:33:42.012228
80705,2022-12-14 21:33:42.012228
80706,2022-12-14 21:33:42.012228
80707,2022-12-14 21:33:42.012228
80708,2022-12-14 21:33:42.012228
80709,2022-12-14 21:33:42.012228
80710,2022-12-14 21:33:42.012228
80711,2022-12-14 21:33:42.012228
80712,2022-12-14 21:33:42.012228
80713,2022-12-14 21:33:42.012228
80714,2022-12-14 21:33:42.012228
80715,2022-12-14 21:33:42.012228
80716,2022-12-14 21:33:42.012228
80717,2022-12-14 21:33:42.012228
80718,2022-12-14 21:33:42.012228
80719,2022-12-14 21:33:42.012228
80720,2022-12-14 21:33:42.012228
80721,2022-12-14 21:33:42.012228
80722,2022-12-14 21:33:42.012228
80723,2022-12-14 21:33:42.012228
80724,2022-12-14 21:33:42.012228
80725,2022-12-14 21:33:42.012228
80726,2022-12-14 21:33:42.012228
80727,2022-12-14 21:33:42.012228
80728,2022-12-14 21:33:42.012228
80729,2022-12-14 21:33:42.012228
80730,2022-12-14 21:33:42.012228
80731,2022-12-14 21:33:42.012228
80732,2022-12-14 21:33:42.012228
80733,2022-12-14 21:33:42.012228
80734,2022-12-14 21:33:42.012228
80735,2022-12-14 21:33:42.012228
80736,2022-12-14 21:33:42.012228
80737,2022-12-14 21:33:42.012228
80738,2022-12-14 21:33:42.012228
80739,2022-12-14 21:33:42.012228
80740,2022-12-14 21:33:42.012228
80741,2022-12-14 21:33:42.012228
80742,2022-12-14 21:33:42.012228
80743,2022-12-14 21:33:42.012228
80744,2022-12-14 21:33:42.012228
80745,2022-12-14 21:33:42.012228
80746,2022-12-14 21:33:42.012228
80747,2022-12-14 21:33:42.012228
80748,2022-12-14 21:33:42.012228
80749,2022-12-14 21:33:42.012228
80750,2022-12-14 21:33:42.012228
80751,2022-12-14 21:33:42.012228
80752,2022-12-14 21:33:42.012228
80753,2022-12-14 21:33:42.012228
80754,2022-12-14 21:33:42.012228
80755,2022-12-14 21:33:42.012228
80756,2022-12-14 21:33:42.012228
80757,2022-12-14 21:33:42.012228
80758,2022-12-14 21:33:42.012228
80759,2022-12-14 21:33:42.012228
80760,2022-12-14 21:33:42.012228
80761,2022-12-14 21:33:42.012228
80762,2022-12-14 21:33:42.012228
80763,2022-12-14 21:33:42.012228
80764,2022-12-14 21:33:42.012228
80765,2022-12-14 21:33:42.012228
80766,2022-12-14 21:33:42.012228
80767,2022-12-14 21:33:42.012228
80768,2022-12-14 21:33:42.012228
80769,2022-12-14 21:33:42.012228
80770,2022-12-14 21:33:42.012228
80771,2022-12-14 21:33:42.012228
80772,2022-12-14 21:33:42.012228
80773,2022-12-14 21:33:42.012228
80774,2022-12-14 21:33:42.012228
80775,2022-12-14 21:33:42.012228
80776,2022-12-14 21:33:42.012228
80777,2022-12-14 21:33:42.012228
80778,2022-12-14 21:33:42.012228
80779,2022-12-14 21:33:42.012228
80780,2022-12-14 21:33:42.012228
80781,2022-12-14 21:33:42.012228
80782,2022-12-14 21:33:42.012228
80783,2022-12-14 21:33:42.012228
80784,2022-12-14 21:33:42.013223
80785,2022-12-14 21:33:42.013223
80786,2022-12-14 21:33:42.013223
80787,2022-12-14 21:33:42.013223
80788,2022-12-14 21:33:42.013223
80789,2022-12-14 21:33:42.013223
80790,2022-12-14 21:33:42.013223
80791,2022-12-14 21:33:42.013223
80792,2022-12-14 21:33:42.013223
80793,2022-12-14 21:33:42.013223
80794,2022-12-14 21:33:42.013223
80795,2022-12-14 21:33:42.013223
80796,2022-12-14 21:33:42.013223
80797,2022-12-14 21:33:42.013223
80798,2022-12-14 21:33:42.013223
80799,2022-12-14 21:33:42.013223
80800,2022-12-14 21:33:42.013223
80801,2022-12-14 21:33:42.013223
80802,2022-12-14 21:33:42.013223
80803,2022-12-14 21:33:42.013223
80804,2022-12-14 21:33:42.013223
80805,2022-12-14 21:33:42.013223
80806,2022-12-14 21:33:42.013223
80807,2022-12-14 21:33:42.013223
80808,2022-12-14 21:33:42.013223
80809,2022-12-14 21:33:42.013223
80810,2022-12-14 21:33:42.013223
80811,2022-12-14 21:33:42.013223
80812,2022-12-14 21:33:42.013223
80813,2022-12-14 21:33:42.013223
80814,2022-12-14 21:33:42.013223
80815,2022-12-14 21:33:42.013223
80816,2022-12-14 21:33:42.013223
80817,2022-12-14 21:33:42.013223
80818,2022-12-14 21:33:42.013223
80819,2022-12-14 21:33:42.013223
80820,2022-12-14 21:33:42.013223
80821,2022-12-14 21:33:42.013223
80822,2022-12-14 21:33:42.013223
80823,2022-12-14 21:33:42.013223
80824,2022-12-14 21:33:42.013223
80825,2022-12-14 21:33:42.013223
80826,2022-12-14 21:33:42.013223
80827,2022-12-14 21:33:42.013223
80828,2022-12-14 21:33:42.013223
80829,2022-12-14 21:33:42.013223
80830,2022-12-14 21:33:42.013223
80831,2022-12-14 21:33:42.013223
80832,2022-12-14 21:33:42.013223
80833,2022-12-14 21:33:42.013223
80834,2022-12-14 21:33:42.013223
80835,2022-12-14 21:33:42.013223
80836,2022-12-14 21:33:42.013223
80837,2022-12-14 21:33:42.013223
80838,2022-12-14 21:33:42.013223
80839,2022-12-14 21:33:42.013223
80840,2022-12-14 21:33:42.013223
80841,2022-12-14 21:33:42.013223
80842,2022-12-14 21:33:42.013223
80843,2022-12-14 21:33:42.013223
80844,2022-12-14 21:33:42.013223
80845,2022-12-14 21:33:42.013223
80846,2022-12-14 21:33:42.013223
80847,2022-12-14 21:33:42.013223
80848,2022-12-14 21:33:42.013223
80849,2022-12-14 21:33:42.013223
80850,2022-12-14 21:33:42.013223
80851,2022-12-14 21:33:42.013223
80852,2022-12-14 21:33:42.013223
80853,2022-12-14 21:33:42.013223
80854,2022-12-14 21:33:42.013223
80855,2022-12-14 21:33:42.013223
80856,2022-12-14 21:33:42.013223
80857,2022-12-14 21:33:42.013223
80858,2022-12-14 21:33:42.013223
80859,2022-12-14 21:33:42.013223
80860,2022-12-14 21:33:42.013223
80861,2022-12-14 21:33:42.013223
80862,2022-12-14 21:33:42.013223
80863,2022-12-14 21:33:42.013223
80864,2022-12-14 21:33:42.013223
80865,2022-12-14 21:33:42.013223
80866,2022-12-14 21:33:42.013223
80867,2022-12-14 21:33:42.013223
80868,2022-12-14 21:33:42.013223
80869,2022-12-14 21:33:42.013223
80870,2022-12-14 21:33:42.013223
80871,2022-12-14 21:33:42.013223
80872,2022-12-14 21:33:42.013223
80873,2022-12-14 21:33:42.013223
80874,2022-12-14 21:33:42.013223
80875,2022-12-14 21:33:42.013223
80876,2022-12-14 21:33:42.013223
80877,2022-12-14 21:33:42.013223
80878,2022-12-14 21:33:42.013223
80879,2022-12-14 21:33:42.013223
80880,2022-12-14 21:33:42.013223
80881,2022-12-14 21:33:42.013223
80882,2022-12-14 21:33:42.013223
80883,2022-12-14 21:33:42.013223
80884,2022-12-14 21:33:42.013223
80885,2022-12-14 21:33:42.013223
80886,2022-12-14 21:33:42.013223
80887,2022-12-14 21:33:42.013223
80888,2022-12-14 21:33:42.013223
80889,2022-12-14 21:33:42.013223
80890,2022-12-14 21:33:42.013223
80891,2022-12-14 21:33:42.013223
80892,2022-12-14 21:33:42.013223
80893,2022-12-14 21:33:42.013223
80894,2022-12-14 21:33:42.013223
80895,2022-12-14 21:33:42.013223
80896,2022-12-14 21:33:42.013223
80897,2022-12-14 21:33:42.013223
80898,2022-12-14 21:33:42.013223
80899,2022-12-14 21:33:42.013223
80900,2022-12-14 21:33:42.013223
80901,2022-12-14 21:33:42.013223
80902,2022-12-14 21:33:42.013223
80903,2022-12-14 21:33:42.013223
80904,2022-12-14 21:33:42.013223
80905,2022-12-14 21:33:42.013223
80906,2022-12-14 21:33:42.013223
80907,2022-12-14 21:33:42.013223
80908,2022-12-14 21:33:42.013223
80909,2022-12-14 21:33:42.013223
80910,2022-12-14 21:33:42.013223
80911,2022-12-14 21:33:42.013223
80912,2022-12-14 21:33:42.013223
80913,2022-12-14 21:33:42.013223
80914,2022-12-14 21:33:42.013223
80915,2022-12-14 21:33:42.013223
80916,2022-12-14 21:33:42.013223
80917,2022-12-14 21:33:42.013223
80918,2022-12-14 21:33:42.013223
80919,2022-12-14 21:33:42.013223
80920,2022-12-14 21:33:42.013223
80921,2022-12-14 21:33:42.013223
80922,2022-12-14 21:33:42.013223
80923,2022-12-14 21:33:42.013223
80924,2022-12-14 21:33:42.013223
80925,2022-12-14 21:33:42.013223
80926,2022-12-14 21:33:42.013223
80927,2022-12-14 21:33:42.013223
80928,2022-12-14 21:33:42.013223
80929,2022-12-14 21:33:42.013223
80930,2022-12-14 21:33:42.013223
80931,2022-12-14 21:33:42.013223
80932,2022-12-14 21:33:42.013223
80933,2022-12-14 21:33:42.013223
80934,2022-12-14 21:33:42.013223
80935,2022-12-14 21:33:42.013223
80936,2022-12-14 21:33:42.013223
80937,2022-12-14 21:33:42.013223
80938,2022-12-14 21:33:42.013223
80939,2022-12-14 21:33:42.013223
80940,2022-12-14 21:33:42.013223
80941,2022-12-14 21:33:42.013223
80942,2022-12-14 21:33:42.013223
80943,2022-12-14 21:33:42.013223
80944,2022-12-14 21:33:42.013223
80945,2022-12-14 21:33:42.013223
80946,2022-12-14 21:33:42.013223
80947,2022-12-14 21:33:42.013223
80948,2022-12-14 21:33:42.013223
80949,2022-12-14 21:33:42.013223
80950,2022-12-14 21:33:42.013223
80951,2022-12-14 21:33:42.013223
80952,2022-12-14 21:33:42.013223
80953,2022-12-14 21:33:42.013223
80954,2022-12-14 21:33:42.013223
80955,2022-12-14 21:33:42.013223
80956,2022-12-14 21:33:42.013223
80957,2022-12-14 21:33:42.013223
80958,2022-12-14 21:33:42.013223
80959,2022-12-14 21:33:42.013223
80960,2022-12-14 21:33:42.014226
80961,2022-12-14 21:33:42.014226
80962,2022-12-14 21:33:42.014226
80963,2022-12-14 21:33:42.014226
80964,2022-12-14 21:33:42.014226
80965,2022-12-14 21:33:42.014226
80966,2022-12-14 21:33:42.014226
80967,2022-12-14 21:33:42.014226
80968,2022-12-14 21:33:42.014226
80969,2022-12-14 21:33:42.014226
80970,2022-12-14 21:33:42.014226
80971,2022-12-14 21:33:42.014226
80972,2022-12-14 21:33:42.014226
80973,2022-12-14 21:33:42.014226
80974,2022-12-14 21:33:42.014226
80975,2022-12-14 21:33:42.014226
80976,2022-12-14 21:33:42.014226
80977,2022-12-14 21:33:42.014226
80978,2022-12-14 21:33:42.014226
80979,2022-12-14 21:33:42.014226
80980,2022-12-14 21:33:42.014226
80981,2022-12-14 21:33:42.014226
80982,2022-12-14 21:33:42.014226
80983,2022-12-14 21:33:42.014226
80984,2022-12-14 21:33:42.014226
80985,2022-12-14 21:33:42.014226
80986,2022-12-14 21:33:42.014226
80987,2022-12-14 21:33:42.014226
80988,2022-12-14 21:33:42.014226
80989,2022-12-14 21:33:42.014226
80990,2022-12-14 21:33:42.014226
80991,2022-12-14 21:33:42.014226
80992,2022-12-14 21:33:42.014226
80993,2022-12-14 21:33:42.014226
80994,2022-12-14 21:33:42.014226
80995,2022-12-14 21:33:42.014226
80996,2022-12-14 21:33:42.014226
80997,2022-12-14 21:33:42.014226
80998,2022-12-14 21:33:42.014226
80999,2022-12-14 21:33:42.014226
81000,2022-12-14 21:33:42.014226
81001,2022-12-14 21:33:42.014226
81002,2022-12-14 21:33:42.014226
81003,2022-12-14 21:33:42.014226
81004,2022-12-14 21:33:42.014226
81005,2022-12-14 21:33:42.014226
81006,2022-12-14 21:33:42.014226
81007,2022-12-14 21:33:42.014226
81008,2022-12-14 21:33:42.014226
81009,2022-12-14 21:33:42.014226
81010,2022-12-14 21:33:42.014226
81011,2022-12-14 21:33:42.014226
81012,2022-12-14 21:33:42.014226
81013,2022-12-14 21:33:42.014226
81014,2022-12-14 21:33:42.014226
81015,2022-12-14 21:33:42.014226
81016,2022-12-14 21:33:42.014226
81017,2022-12-14 21:33:42.014226
81018,2022-12-14 21:33:42.014226
81019,2022-12-14 21:33:42.014226
81020,2022-12-14 21:33:42.014226
81021,2022-12-14 21:33:42.014226
81022,2022-12-14 21:33:42.014226
81023,2022-12-14 21:33:42.014226
81024,2022-12-14 21:33:42.014226
81025,2022-12-14 21:33:42.014226
81026,2022-12-14 21:33:42.014226
81027,2022-12-14 21:33:42.014226
81028,2022-12-14 21:33:42.014226
81029,2022-12-14 21:33:42.014226
81030,2022-12-14 21:33:42.014226
81031,2022-12-14 21:33:42.014226
81032,2022-12-14 21:33:42.014226
81033,2022-12-14 21:33:42.014226
81034,2022-12-14 21:33:42.014226
81035,2022-12-14 21:33:42.014226
81036,2022-12-14 21:33:42.014226
81037,2022-12-14 21:33:42.014226
81038,2022-12-14 21:33:42.014226
81039,2022-12-14 21:33:42.014226
81040,2022-12-14 21:33:42.014226
81041,2022-12-14 21:33:42.014226
81042,2022-12-14 21:33:42.014226
81043,2022-12-14 21:33:42.014226
81044,2022-12-14 21:33:42.014226
81045,2022-12-14 21:33:42.014226
81046,2022-12-14 21:33:42.014226
81047,2022-12-14 21:33:42.014226
81048,2022-12-14 21:33:42.014226
81049,2022-12-14 21:33:42.014226
81050,2022-12-14 21:33:42.014226
81051,2022-12-14 21:33:42.014226
81052,2022-12-14 21:33:42.014226
81053,2022-12-14 21:33:42.014226
81054,2022-12-14 21:33:42.014226
81055,2022-12-14 21:33:42.014226
81056,2022-12-14 21:33:42.014226
81057,2022-12-14 21:33:42.014226
81058,2022-12-14 21:33:42.014226
81059,2022-12-14 21:33:42.014226
81060,2022-12-14 21:33:42.014226
81061,2022-12-14 21:33:42.014226
81062,2022-12-14 21:33:42.014226
81063,2022-12-14 21:33:42.014226
81064,2022-12-14 21:33:42.014226
81065,2022-12-14 21:33:42.014226
81066,2022-12-14 21:33:42.014226
81067,2022-12-14 21:33:42.014226
81068,2022-12-14 21:33:42.014226
81069,2022-12-14 21:33:42.014226
81070,2022-12-14 21:33:42.014226
81071,2022-12-14 21:33:42.014226
81072,2022-12-14 21:33:42.014226
81073,2022-12-14 21:33:42.014226
81074,2022-12-14 21:33:42.014226
81075,2022-12-14 21:33:42.014226
81076,2022-12-14 21:33:42.014226
81077,2022-12-14 21:33:42.014226
81078,2022-12-14 21:33:42.014226
81079,2022-12-14 21:33:42.014226
81080,2022-12-14 21:33:42.014226
81081,2022-12-14 21:33:42.014226
81082,2022-12-14 21:33:42.014226
81083,2022-12-14 21:33:42.014226
81084,2022-12-14 21:33:42.014226
81085,2022-12-14 21:33:42.014226
81086,2022-12-14 21:33:42.014226
81087,2022-12-14 21:33:42.014226
81088,2022-12-14 21:33:42.014226
81089,2022-12-14 21:33:42.014226
81090,2022-12-14 21:33:42.014226
81091,2022-12-14 21:33:42.014226
81092,2022-12-14 21:33:42.014226
81093,2022-12-14 21:33:42.014226
81094,2022-12-14 21:33:42.014226
81095,2022-12-14 21:33:42.014226
81096,2022-12-14 21:33:42.014226
81097,2022-12-14 21:33:42.014226
81098,2022-12-14 21:33:42.014226
81099,2022-12-14 21:33:42.014226
81100,2022-12-14 21:33:42.014226
81101,2022-12-14 21:33:42.014226
81102,2022-12-14 21:33:42.014226
81103,2022-12-14 21:33:42.014226
81104,2022-12-14 21:33:42.014226
81105,2022-12-14 21:33:42.014226
81106,2022-12-14 21:33:42.014226
81107,2022-12-14 21:33:42.014226
81108,2022-12-14 21:33:42.014226
81109,2022-12-14 21:33:42.014226
81110,2022-12-14 21:33:42.014226
81111,2022-12-14 21:33:42.014226
81112,2022-12-14 21:33:42.014226
81113,2022-12-14 21:33:42.014226
81114,2022-12-14 21:33:42.014226
81115,2022-12-14 21:33:42.014226
81116,2022-12-14 21:33:42.014226
81117,2022-12-14 21:33:42.014226
81118,2022-12-14 21:33:42.014226
81119,2022-12-14 21:33:42.014226
81120,2022-12-14 21:33:42.014226
81121,2022-12-14 21:33:42.014226
81122,2022-12-14 21:33:42.014226
81123,2022-12-14 21:33:42.014226
81124,2022-12-14 21:33:42.014226
81125,2022-12-14 21:33:42.014226
81126,2022-12-14 21:33:42.015225
81127,2022-12-14 21:33:42.015225
81128,2022-12-14 21:33:42.015225
81129,2022-12-14 21:33:42.015225
81130,2022-12-14 21:33:42.015225
81131,2022-12-14 21:33:42.015225
81132,2022-12-14 21:33:42.015225
81133,2022-12-14 21:33:42.015225
81134,2022-12-14 21:33:42.015225
81135,2022-12-14 21:33:42.015225
81136,2022-12-14 21:33:42.015225
81137,2022-12-14 21:33:42.015225
81138,2022-12-14 21:33:42.015225
81139,2022-12-14 21:33:42.015225
81140,2022-12-14 21:33:42.015225
81141,2022-12-14 21:33:42.015225
81142,2022-12-14 21:33:42.015225
81143,2022-12-14 21:33:42.015225
81144,2022-12-14 21:33:42.015225
81145,2022-12-14 21:33:42.015225
81146,2022-12-14 21:33:42.015225
81147,2022-12-14 21:33:42.015225
81148,2022-12-14 21:33:42.015225
81149,2022-12-14 21:33:42.015225
81150,2022-12-14 21:33:42.015225
81151,2022-12-14 21:33:42.015225
81152,2022-12-14 21:33:42.015225
81153,2022-12-14 21:33:42.015225
81154,2022-12-14 21:33:42.015225
81155,2022-12-14 21:33:42.015225
81156,2022-12-14 21:33:42.015225
81157,2022-12-14 21:33:42.015225
81158,2022-12-14 21:33:42.015225
81159,2022-12-14 21:33:42.015225
81160,2022-12-14 21:33:42.015225
81161,2022-12-14 21:33:42.015225
81162,2022-12-14 21:33:42.015225
81163,2022-12-14 21:33:42.015225
81164,2022-12-14 21:33:42.015225
81165,2022-12-14 21:33:42.015225
81166,2022-12-14 21:33:42.015225
81167,2022-12-14 21:33:42.015225
81168,2022-12-14 21:33:42.015225
81169,2022-12-14 21:33:42.015225
81170,2022-12-14 21:33:42.015225
81171,2022-12-14 21:33:42.015225
81172,2022-12-14 21:33:42.015225
81173,2022-12-14 21:33:42.015225
81174,2022-12-14 21:33:42.015225
81175,2022-12-14 21:33:42.015225
81176,2022-12-14 21:33:42.015225
81177,2022-12-14 21:33:42.015225
81178,2022-12-14 21:33:42.015225
81179,2022-12-14 21:33:42.015225
81180,2022-12-14 21:33:42.015225
81181,2022-12-14 21:33:42.015225
81182,2022-12-14 21:33:42.015225
81183,2022-12-14 21:33:42.015225
81184,2022-12-14 21:33:42.015225
81185,2022-12-14 21:33:42.015225
81186,2022-12-14 21:33:42.015225
81187,2022-12-14 21:33:42.015225
81188,2022-12-14 21:33:42.015225
81189,2022-12-14 21:33:42.015225
81190,2022-12-14 21:33:42.015225
81191,2022-12-14 21:33:42.015225
81192,2022-12-14 21:33:42.015225
81193,2022-12-14 21:33:42.015225
81194,2022-12-14 21:33:42.015225
81195,2022-12-14 21:33:42.015225
81196,2022-12-14 21:33:42.015225
81197,2022-12-14 21:33:42.015225
81198,2022-12-14 21:33:42.015225
81199,2022-12-14 21:33:42.015225
81200,2022-12-14 21:33:42.015225
81201,2022-12-14 21:33:42.015225
81202,2022-12-14 21:33:42.015225
81203,2022-12-14 21:33:42.015225
81204,2022-12-14 21:33:42.015225
81205,2022-12-14 21:33:42.015225
81206,2022-12-14 21:33:42.015225
81207,2022-12-14 21:33:42.015225
81208,2022-12-14 21:33:42.015225
81209,2022-12-14 21:33:42.015225
81210,2022-12-14 21:33:42.015225
81211,2022-12-14 21:33:42.015225
81212,2022-12-14 21:33:42.015225
81213,2022-12-14 21:33:42.015225
81214,2022-12-14 21:33:42.015225
81215,2022-12-14 21:33:42.015225
81216,2022-12-14 21:33:42.015225
81217,2022-12-14 21:33:42.015225
81218,2022-12-14 21:33:42.015225
